gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3710568390	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23798	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-13.84	129.86											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.564Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568389	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep17067	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea parvifolia		SPECIES	Shorea parvifolia Dyer	Shorea parvifolia	Dyer	ID	Base of Gunung Kemumu		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-3.4	102.28											4096343	4096343	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.637Z		
3710568388	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep17068	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea parvifolia		SPECIES	Shorea parvifolia Dyer	Shorea parvifolia	Dyer	ID			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-0.71	112.83											4096343	4096343	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.565Z		
3710568387	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13515	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Musu village, Sepik District, T.N.G.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-2.67	141.17											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.556Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568386	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13526	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Tarawai Island, Wewak sub-district, East Sepik District		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-3.59	143.68											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.551Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568385	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13529	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Lower part of Kassam Pass, Lae subdist., Morobe dist., T.N.G.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.33	146.0											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.549Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568384	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:KKartawinata1	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Eusideroxylon	Eusideroxylon zwageri		SPECIES	Eusideroxylon zwageri Teijsm. & Binn.	Eusideroxylon zwageri	Teijsm. & Binn.	ID	Samboja	Kalimantan Timur	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-0.983333	116.95							2008			2008	3033968	3033968	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		K. Kartawinata			2025-01-31T18:21:52.590Z		COORDINATE_ROUNDED
3710568383	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13512	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Krisa Village, Vanimo sub-district, West Sepik district.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-2.88	141.27											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.555Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568382	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:09p73n1752	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Heritiera	Heritiera javanica		SPECIES	Heritiera javanica (Blume) Kosterm.	Heritiera javanica	(Blume) Kosterm.	KH	Prey Lang	Stung Treng	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.20825	105.36968	20.0						2009			2009	3669084	3669084	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.552Z		
3710568381	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:KKartawinata2	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea ovalis		SPECIES	Shorea ovalis (Korth.) Blume	Shorea ovalis	(Korth.) Blume	ID	Samboja	Kalimantan Timur	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-0.983333	116.95							2008			2008	4096486	4096486	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		K. Kartawinata			2025-01-31T18:21:52.564Z		COORDINATE_ROUNDED
3710568380	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23799	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-13.87	129.89											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.563Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568379	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Sulaiman_1997_3	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea ovalis		SPECIES	Shorea ovalis (Korth.) Blume	Shorea ovalis	(Korth.) Blume	MY	Berkelah Forest Reserve	Pahang	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.8	103.05	2000.0						1992			1992	4096486	4096486	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		Sulaiman_1997			2025-01-31T18:21:52.553Z		
3710568378	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10489	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	CN	Banloun		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	23.63	105.63											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.553Z		
3710568377	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23791	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.59	135.1											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.556Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568376	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23793	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.6	135.07											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.557Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568375	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep22468	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Alstonia	Alstonia scholaris		SPECIES	Alstonia scholaris (L.) R.Br.	Alstonia scholaris	(L.) R.Br.	PG	Baitete, ca. 20 km N of Christenson Research Institute N of Madang, hills overlooking coast. Transect 7		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-5.17	145.8											5414410	5414410	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.561Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568374	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23797	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-14.98	133.3											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.559Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568373	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13516	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Barapidgin Village, Wogupmeri River; district East Sepik,sub-district Angoram.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.75	143.33											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.556Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568372	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:KKartawinata3	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Scaphium	Scaphium macropodum		SPECIES	Scaphium macropodum (Miq.) Beumée ex K.Heyne	Scaphium macropodum	(Miq.) Beumée ex K.Heyne	ID	Samboja	Kalimantan Timur	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-0.983333	116.95							2008			2008	5546217	5546217	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		K. Kartawinata			2025-01-31T18:21:52.562Z		COORDINATE_ROUNDED
3710568371	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23794	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.6	134.95											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.558Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568370	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23796	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-14.97	133.3											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.637Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568369	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:KKartawinata5	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea parvifolia		SPECIES	Shorea parvifolia Dyer	Shorea parvifolia	Dyer	ID	Samboja	Kalimantan Timur	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-0.983333	116.95							2008			2008	4096343	4096343	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		K. Kartawinata			2025-01-31T18:21:52.552Z		COORDINATE_ROUNDED
3710568368	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13518	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Krisa Village, Vanimo Sub-district, West Sepik District		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-2.89	141.28											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.555Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568367	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13517	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Near Gurumbu village, SW foothills of the Finisterre Mountains, Madang District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-5.82	145.77											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.555Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568366	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Sulaiman_1997_1	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea leprosula		SPECIES	Shorea leprosula Miq.	Shorea leprosula	Miq.	MY	Berkelah Forest Reserve	Pahang	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.8	103.05	2000.0						1992			1992	4097193	4097193	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		Sulaiman_1997			2025-01-31T18:21:52.554Z		
3710568365	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep22465	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Alstonia	Alstonia scholaris		SPECIES	Alstonia scholaris (L.) R.Br.	Alstonia scholaris	(L.) R.Br.	PG	Lae		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.67	147.0											5414410	5414410	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.560Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568364	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13511	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	5 miles N of Kapa Kapa, Central District, Papua		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.75	147.5											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.555Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568363	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep9864	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Neolamarckia	Neolamarckia cadamba		SPECIES	Neolamarckia cadamba (Roxb.) Bosser	Neolamarckia cadamba	(Roxb.) Bosser	CN	Poshang		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	23.88	100.09											2896888	2896888	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.551Z		
3710568362	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13514	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Kerema		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.0	145.83											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.553Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568361	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23795	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.56	135.04											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.637Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568360	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13519	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Malalia near Cape Hoskins, Wet Nakanai, New Britain.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-5.45	150.52											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.557Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568359	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23792	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.6	135.02											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.558Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568358	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13510	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Flora Of Papua New Guinea. East Sepik Province; Waaskuk Hills, buttress ridge N of Garuka.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.19	142.73											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.551Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568357	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23790	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.59	135.02											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.557Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568356	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13513	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Heldsbach, Morobe District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.5	147.82											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.553Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568355	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10498	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	CN			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	22.01	100.8											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.549Z		
3710568354	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10497	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	CN			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	26.63	101.27											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.543Z		
3710568353	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10494	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	CN			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	25.86	98.9											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.541Z		
3710568352	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13528	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	Hills SE of Black water creek, 11 km SE of Vanimo, Vanimo sub-province; West Sepik Province.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-2.75	141.35											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.637Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710568351	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Sulaiman_1997_2	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea parvifolia		SPECIES	Shorea parvifolia Dyer	Shorea parvifolia	Dyer	MY	Berkelah Forest Reserve	Pahang	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.8	103.05	2000.0						1992			1992	4096343	4096343	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		Sulaiman_1997			2025-01-31T18:21:52.552Z		
3710568350	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Sulaiman_1997_4	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Anisoptera	Anisoptera costata		SPECIES	Anisoptera costata Korth.	Anisoptera costata	Korth.	MY	Berkelah Forest Reserve	Pahang	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.8	103.05	2000.0						1992			1992	8123894	8123894	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0		Sulaiman_1997			2025-01-31T18:21:52.562Z		
3710568349	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep9869	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Neolamarckia	Neolamarckia cadamba		SPECIES	Neolamarckia cadamba (Roxb.) Bosser	Neolamarckia cadamba	(Roxb.) Bosser	CN	Chengkang,Snow range		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	24.0	101.11											2896888	2896888	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.551Z		
3710568348	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep13527	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia pinnata		SPECIES	Pongamia pinnata (L.) Pierre	Pongamia pinnata	(L.) Pierre	PG	vicinity Sawette sawmill near Salamaua, Morobe District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.0	145.08											2965911	2965911	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:52.550Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
